file_name,complexity_score,cik,filing_date
https://www.sec.gov/Archives/edgar/data/1050441/000104746916010572/a2227493z10-k.htm,0.3823555204770674,1050441,20160229
https://www.sec.gov/Archives/edgar/data/19411/000104746916010571/a2227415z10-k.htm,0.2100797899202101,19411,20160229
https://www.sec.gov/Archives/edgar/data/852772/000085277216000103/q4201510-k.htm,0.4841997961264016,852772,20160229
https://www.sec.gov/Archives/edgar/data/1084048/000108404816000015/jcom2015123110-k.htm,0.7462535234116764,1084048,20160229
https://www.sec.gov/Archives/edgar/data/1607962/000160796216000007/rwlk1231201510-k.htm,0.3276334922417125,1607962,20160229
https://www.sec.gov/Archives/edgar/data/1340122/000134012216000150/clmt-20151231x10k.htm,0.687110558912671,1340122,20160229
https://www.sec.gov/Archives/edgar/data/1471265/000147126516000006/nwbi-12312015x10k.htm,0.1080642982574631,1471265,20160229
https://www.sec.gov/Archives/edgar/data/712534/000071253416000349/frme-12312015x10k.htm,0.3720959816814285,712534,20160229
https://www.sec.gov/Archives/edgar/data/97210/000119312516484381/d126262d10k.htm,0.3402960298796514,97210,20160229
https://www.sec.gov/Archives/edgar/data/878927/000087892716000055/a201510-k.htm,0.1767002260119169,878927,20160229
https://www.sec.gov/Archives/edgar/data/1466593/000157104916012346/t1600062_10k.htm,0.2094526910117475,1466593,20160229
https://www.sec.gov/Archives/edgar/data/1115055/000111505516000088/pinnacle10k2015.htm,0.3095118268746855,1115055,20160229
https://www.sec.gov/Archives/edgar/data/1178879/000104746916010563/a2227425z10-k.htm,0.2914661424794957,1178879,20160229
https://www.sec.gov/Archives/edgar/data/1102112/000162828016011915/a12311510-k.htm,0.4961245784706651,1102112,20160229
https://www.sec.gov/Archives/edgar/data/1019695/000157104916012340/t1600464-10k.htm,0.1777155474177392,1019695,20160229
https://www.sec.gov/Archives/edgar/data/1367064/000136706416000027/a201510kaplp.htm,0.3031973539140022,1367064,20160229
https://www.sec.gov/Archives/edgar/data/1174922/000117492216000144/wrl-20151231x10k.htm,0.3211896662915239,1174922,20160229
https://www.sec.gov/Archives/edgar/data/1006269/000114420416084790/v429664_10k.htm,0.4375745865772574,1006269,20160229
https://www.sec.gov/Archives/edgar/data/1011006/000119312516483790/d12894d10k.htm,0.4394074525244176,1011006,20160229
https://www.sec.gov/Archives/edgar/data/1048477/000156459016013653/bmrn-10k_20151231.htm,0.5092930768606444,1048477,20160229
