cik,filingdate,complexity,log_netfilesize,json_complexity_score
67347,20160526,0.66227007,12.569767,0.5761816055105489
67347,20180524,0.72750056,12.711368,0.4170056956875508
67347,20190523,0.77065432,12.682624,0.604351329572925
67347,20200529,0.68753666,12.489799,0.5748778384593274
67347,20210527,0.66768032,12.682835,0.5253835897231786
67625,20161128,0.28309029,13.224566,0.1863474148691173
67625,20171129,0.28989977,13.297993,0.2077151335311572
67625,20181128,0.33013254,13.271276,0.2209210046543551
67625,20191125,0.2686072,13.273774,0.2254374158815612
67625,20201123,0.30785635,13.302583,0.2509741760781983
67625,20211112,0.35911918,13.090832,0.3028299673711373
67716,20160219,0.39346549,13.258803,0.3367701982315574
67716,20170224,0.3040812,13.114494,0.1442787910177204
67716,20180223,0.34124008,12.874784,0.2405103001150266
67716,20190222,0.32359135,13.053626,0.2268658348252722
67716,20200221,0.3174251,13.972475,0.2229476869177482
67716,20210219,0.23088506,13.412325,0.2196481874331199
67887,20161114,0.69132072,12.521912,0.543856595892795
67887,20181113,0.60232425,12.321373,0.4367462405082138
67887,20191112,0.52380633,12.366788,0.4212407454684708
67887,20201117,0.51428235,12.479115,0.4068072411688928
67887,20211115,0.35116518,12.843128,0.3685302467787726
68270,20160815,0.38901901,12.809672,0.2185715292956356
68270,20170821,0.47755045,13.827109,0.2686108979278588
68505,20170221,0.57999372,13.02107,0.440958039361307
68505,20180216,0.61522478,12.992929,0.4661525820112508
68505,20190215,0.63373566,13.034489,0.4594529022866501
68505,20210212,0.64549541,12.856137,0.4901087150240599
68709,20170410,0.38313198,13.323236,0.3794866389079218
68709,20171127,0.6422925,12.879081,0.4867601246105918
68709,20181126,0.65846044,12.794762,0.4778627311522048
68709,20191125,0.56315368,12.525755,0.430937989702261
68709,20201215,0.46697673,12.977028,0.455601017361495
69422,20160928,0.2682234,12.610253,0.1889188268450556
69422,20171013,0.22347544,12.968536,0.1858513189448441
69422,20180831,0.21846083,12.954165,0.1945525291828793
69422,20190830,0.234706,12.473865,0.1842990170719089
69422,20200909,0.26717454,12.602726,0.1901081434849004
69422,20210917,0.27196151,12.695897,0.2155932734898671
69488,20160314,0.31661147,12.776973,0.2717074874820478
69488,20170309,0.35788113,12.471329,0.2691160124027379
69488,20180309,0.24641329,12.918442,0.2653557163207731
69488,20190308,0.27164489,12.8925,0.270175773179492
69488,20200306,0.38265869,12.760859,0.2761648491715054
69488,20210311,0.33873072,13.076653,0.3166272071198334
69633,20160908,0.2665585,11.823156,0.2064739576395364
69633,20170913,0.25037819,11.935287,0.1943198804185351
69633,20180913,0.28450209,11.960632,0.2015031042370112
69633,20190913,0.26491413,11.939356,0.2227432590855803
69633,20200915,0.23995885,12.464309,0.198050763537812
69633,20210913,0.18833901,12.120346,0.1498745947268612
69733,20160610,0.30974793,12.845864,0.2234636871508379
69733,20170609,0.32856706,12.842906,0.2438711333590039
69733,20180608,0.32681358,13.02703,0.2682965832163608
69733,20190614,0.36119705,12.965745,0.3110885795925892
69733,20200612,0.3994776,12.882099,0.3058860972116625
69733,20210611,0.35529482,12.650293,0.3044443889900931
69891,20160714,0.25071633,11.80862,0.0904886386487029
69891,20170713,0.26523763,11.893373,0.0891364902506963
69891,20180627,0.29933354,11.864364,0.1989933278707713
69891,20190626,0.3258087,11.837527,0.1053962900505902
69891,20200701,0.26523483,11.704306,0.2727272727272727
69891,20210630,0.2005616,11.674406,0.2431230897471519
70145,20161118,0.43887085,13.553218,0.4387385530461412
70145,20171117,0.59042436,13.206087,0.443204202232436
70145,20181116,0.57867903,13.11071,0.2027826282881766
70145,20191115,0.5202812,12.900953,0.4156954733732202
70145,20201120,0.45112222,12.934194,0.3597393018950283
70145,20211119,0.43533161,12.920098,0.4108077654405033
70318,20160222,0.32563233,13.912724,0.2474965862539827
70318,20170227,0.50585061,13.529778,0.3443444628621043
70318,20180226,0.47186357,13.661522,0.3547839214946216
70318,20190225,0.38230914,14.018453,0.3547194534138237
70318,20200224,0.45593134,13.651398,0.4110164406576263
70318,20210219,0.48101199,13.676188,0.382906402932203
70415,20160225,0.40306115,12.627224,0.3144089112468559
70415,20170228,0.376609,12.617689,0.2968204592406145
70415,20180301,0.42388615,12.773875,0.3402228459641065
70415,20190401,0.45208707,14.595282,0.4363148179224702
70415,20200310,0.48499721,13.105714,0.3937678259759056
70415,20210312,0.52046126,12.804095,0.4162071046552765
70487,20160304,0.3124249,12.353652,0.1602350113499799
70487,20170303,0.29634273,12.339834,0.2076200189407736
70487,20180314,0.399331,12.360894,0.2386758677943236
70487,20190308,0.38763547,12.388286,0.1996672212978369
70487,20200306,0.37629059,12.429089,0.3153468815697267
70487,20210305,0.33800438,12.277062,0.2571385857377784
70858,20160224,0.72524351,14.766195,0.9879231835280142
70858,20170223,1.3938974,13.959219,0.9343372084937448
70858,20180222,1.3972808,13.85462,0.9283227706864232
70858,20190226,1.2450641,13.575817,0.9561974572705946
70858,20200219,0.6240626,14.557503,0.9890193686136952
70858,20210224,0.6215784,14.608354,0.9595337567517528
70866,20160226,0.82446766,13.132765,0.5822784810126582
70866,20170224,0.82677424,13.120862,0.5980150988209347
70866,20180226,0.8864913,13.140459,0.656907315163248
70866,20190228,0.77601153,13.218291,0.5902158843335314
70866,20200228,0.71784097,13.029311,0.5800117042720593
70866,20210226,0.35034433,14.818917,0.479656432136981
71691,20160224,0.21598583,13.205908,0.1922755392074904
71691,20170222,0.34590852,12.835057,0.2252944188428059
71691,20180227,0.33558375,12.917624,0.2531455680774063
71691,20190226,0.37194794,12.921309,0.2625223143967237
71691,20200227,0.38817722,12.554152,0.3060023538642604
71691,20210225,0.35040551,12.749643,0.3031310503979817
71829,20160226,0.53685361,12.658758,0.3548687488989002
71829,20170224,0.75424117,12.754989,0.513133505131335
71829,20180223,0.6093936,12.68167,0.4849917961586719
71829,20190222,0.55854362,12.74735,0.442817766933261
71829,20200221,0.53076136,12.520602,0.4054445409788589
71829,20210226,0.49986044,12.758704,0.372165483815129
72162,20160310,0.49702191,12.851971,0.2803234501347709
72162,20170310,0.56227285,12.810657,0.3087985530582085
72162,20180312,0.55959618,12.971505,0.3417523759927093
72162,20190311,0.5532738,13.003857,0.3565381609794217
72162,20200311,0.58632153,12.950899,0.4212645392186102
72162,20210310,0.61086822,12.739599,0.4296407848695575
72207,20160217,0.63270295,13.450387,0.5107968640422036
72207,20170214,0.62103772,13.497643,0.4972955015001921
72207,20180220,0.55982995,13.519136,0.4305952404739545
72207,20190219,0.45340303,13.36681,0.4285888766752162
72207,20200212,0.82913518,13.330831,0.4935332857256208
72331,20161215,0.37630767,13.946303,0.4968474148802018
72331,20171215,0.52904147,12.792441,0.4933333333333333
72331,20181214,0.42012972,13.150537,0.4580066874596082
72331,20191213,0.46043247,12.478825,0.4171828778033425
72331,20201218,0.45935395,13.182007,0.3832185347526612
72331,20211217,0.4441604,12.399536,0.404247029027859
72333,20160314,0.27727586,12.475237,0.1873281566305103
72333,20170320,0.24421103,12.517154,0.1594414052835583
72333,20180319,0.19507885,12.950039,0.1835496914237071
72333,20190318,0.28446132,12.501418,0.1877312130749268
72333,20200320,0.27985358,12.425397,0.2036776729108695
72444,20190206,0.4220902,13.237003,0.3524728558928285
72444,20200319,0.35385999,13.191114,0.278000943672928
72444,20210225,0.33568203,13.415277,0.3340089177138224
72573,20160331,0.55575341,12.695523,0.3968082812163037
72573,20170320,0.55454183,12.700244,0.3970321844214496
72573,20180329,0.49682316,13.072425,0.4014098296455844
72573,20190328,0.50976282,12.947984,0.4418034416488104
72573,20200326,0.44980529,12.715101,0.4126675012750962
72573,20210325,0.468582,12.777716,0.3219438116932422
72633,20161229,0.15418151,11.952477,0.1328021248339973
72633,20171228,0.16070281,11.869348,0.1626246199533338
72633,20181228,0.14194092,11.887512,0.1334717484799051
72633,20191230,0.12492972,11.71612,0.12636695018226
72633,20201230,0.14666668,11.650293,0.1569574403863567
72633,20211230,0.14691152,11.645619,0.1546870166030731
72741,20160226,0.24795146,14.369513,0.1794404189543694
72741,20190226,0.29684523,13.669913,0.1943420948494948
72741,20210217,0.22971052,13.940659,0.1887276458516564
72903,20160219,0.550134,13.473338,0.3800185990975993
72903,20170224,0.5499894,13.436775,0.1521654311353882
72903,20180223,0.25529799,14.601879,0.3588757462603135
72903,20190222,0.47547439,13.309981,0.1558746869729646
72903,20200221,0.47033155,12.939051,0.4179825376184284
72903,20210217,0.40727273,12.87749,0.3595881976257327
72971,20160224,0.46318313,14.702256,0.1030846086749663
72971,20170301,0.46500066,14.685081,0.0587630380490671
72971,20180301,0.47174427,14.726452,0.0724532676423706
72971,20190227,0.83479899,14.100675,0.0977326035965598
72971,20210223,0.33823556,14.748839,0.1517329500079859
73124,20160229,0.90276074,13.604978,0.440467997247075
73124,20180227,0.77237087,13.783993,0.7306252890963374
73124,20190226,1.0152056,13.548334,0.7197863859757749
73124,20200225,0.83481121,13.475698,0.7107756267182666
73124,20210223,0.84003621,13.458871,0.7503089507444242
73290,20160829,0.32267883,11.743275,0.2650644990280968
73290,20170829,0.34144059,11.97732,0.28154943008946
73290,20180829,0.33388984,12.016334,0.2726564528693845
73290,20190829,0.31177267,12.043077,0.2475785084480736
73290,20200831,0.44152606,12.457679,0.303452800787337
73290,20210827,0.44911042,12.448854,0.3837496771336851
73309,20160226,0.48574394,12.650762,0.3669724770642202
73309,20170228,0.48315358,12.653128,0.4078659868900218
73309,20180228,0.43794379,12.803999,0.4201680672268907
73309,20190228,0.50885934,12.62062,0.3225806451612903
73309,20200228,0.42523402,12.552308,0.4001637033331818
73309,20210226,0.29704362,13.183118,0.3768871276893589
73756,20160219,0.42341954,12.534498,0.337730870712401
73756,20170224,0.2356329,13.264604,0.3494315218525086
73756,20190228,0.24129963,13.392615,0.2871156836942218
73756,20200227,0.40713748,12.624727,0.3146666666666666
73756,20210226,0.42184982,12.848716,0.4021418894217328
74046,20161007,0.35198027,12.5832,0.1906972887820247
74046,20171010,0.30447304,12.550006,0.1904148899080108
74046,20181012,0.31103337,12.5261,0.2251161200239363
74046,20191010,0.32750124,12.474174,0.2463699743146197
74046,20201013,0.34580493,12.478707,0.2387181164159581
74046,20211013,0.32791924,12.555182,0.2672721682158991
74208,20160223,0.49341819,13.73457,0.4662628696360249
74208,20170221,0.6580084,13.698787,0.5668993753608734
74208,20190219,0.73657894,13.575317,0.5631504320607829
74260,20160229,0.30960298,13.077502,0.2654514208555821
74260,20170228,0.30086365,13.090586,0.2529524045996989
74260,20180228,0.23212706,13.132553,0.2342574349586559
74260,20190228,0.21105351,13.170559,0.2102222578833346
74260,20200228,0.22379395,12.864297,0.2835622507753655
74303,20180226,0.77630299,13.116683,0.5582013198988172
74303,20190225,0.87351006,13.048409,0.61863173216885
74303,20210222,0.64770311,13.031057,0.6510464560267776
75208,20160301,0.80609965,13.42207,0.6128559597375295
75208,20170309,0.51148623,13.433381,0.3799121453163956
75208,20200313,0.46326321,12.926438,0.396428809381038
75208,20210401,0.42143986,12.86673,0.3212688998225158
75252,20160225,0.59588104,12.396933,0.4018528175710911
75252,20170217,0.52699137,12.427855,0.3682974219180466
75252,20180223,0.51237732,12.509845,0.3907449272935331
75252,20190306,0.64710647,12.948467,0.5912899284342817
75252,20200304,0.65000397,12.547649,0.6315070831199863
75252,20210224,0.68551588,12.431889,0.565030325022031
75288,20160328,0.30180466,13.10262,0.2457920402705679
75288,20180402,0.28570685,13.266187,0.2136964516449657
75288,20190401,0.33872899,13.140272,0.2041780567648746
75288,20200330,0.32932803,12.930486,0.2235726611148623
75288,20210329,0.36092353,12.886826,0.2464751958224543
75340,20160330,0.381017,12.257203,0.2176772028479434
75340,20170329,0.32240337,12.26729,0.2099468134739199
75340,20180329,0.34249121,12.258746,0.2372929618907503
75340,20190329,0.34403232,12.249476,0.2449960708177321
75340,20200330,0.35547313,12.226885,0.2591990241919089
75340,20210326,0.31952524,12.235354,0.2427452278494979
75362,20160216,0.94861162,12.524316,0.6131683937130158
75362,20170221,0.73966777,12.806029,0.6260830678070323
75362,20180221,0.78041774,12.708083,0.7026300633518909
75362,20190221,0.84309477,12.718118,0.6626078877234163
75362,20200219,0.69691217,12.551745,0.7534024627349319
75362,20210217,0.85583997,12.342101,0.47529030515798
75677,20160226,0.45532855,12.710447,0.3334815473543797
75677,20170228,0.37291345,12.890557,0.3184857246114926
75677,20180228,0.38861865,12.76982,0.2908779809646027
75677,20190228,0.39794785,12.719271,0.2786970910991116
75677,20200226,0.27975383,12.868773,0.3410502540937323
75677,20210224,0.3896935,12.481592,0.3296981993406035
76267,20160513,0.45518443,13.006186,0.3543423340660783
76267,20170512,0.40222993,12.342394,0.314581171982196
76267,20180511,0.47285125,12.43113,0.3759067281430795
76267,20190520,0.37299779,12.300874,0.308981049162318
76267,20200514,0.43808204,12.344456,0.3315269365635958
76282,20160314,0.41643929,12.566429,0.2494788284747616
76282,20170309,0.44880971,12.443963,0.2757770423723314
76282,20180308,0.47479308,12.428868,0.2807139143995841
76282,20190305,0.47334576,12.438224,0.2828354251369984
76282,20200312,0.53020132,12.407919,0.3243583687608251
76282,20210305,0.44518641,12.248212,0.274874440070585
76321,20170221,0.60344315,12.881021,0.444124075710366
76321,20180221,0.50680172,13.741884,0.5459241576331546
76334,20160826,0.22576709,13.382746,0.3772361557278005
76334,20170825,0.55756819,12.508035,0.3867123113985038
76334,20180824,0.59160596,12.520321,0.4123653500897666
76334,20190823,0.55666524,12.40334,0.3877012546443379
76334,20200826,0.58354127,12.343192,0.3867125565567114
76334,20210825,0.55677414,12.356572,0.3670433690717666
76605,20160314,0.19154204,12.783216,0.1628322302762895
76605,20170228,0.28463262,12.589336,0.19396230168598
76605,20180228,0.44615945,12.707006,0.3358666867612547
76605,20190228,0.53503823,12.770849,0.443344210644762
76605,20200227,0.52453977,12.356426,0.4382780780296308
76605,20210226,0.5528087,12.302791,0.4824642790870291
77159,20170316,0.48633808,12.957723,0.412148004881306
77159,20180302,0.52856016,13.529097,0.4570164044835715
77159,20190227,0.57098687,13.154912,0.3784071424348135
77159,20200228,0.50152332,12.991942,0.5109058754175673
77159,20210309,0.54038453,13.043567,0.5608012937555428
77281,20160226,0.57394892,13.202314,0.4117481031362587
77281,20170228,0.5778501,13.254217,0.3902955094571604
77281,20180216,0.54347825,13.209389,0.3578739036722742
77281,20190225,0.54891735,13.154027,0.3405480767033118
77281,20210316,0.7129249,13.297215,0.554665996881312
77360,20160226,0.46191365,13.217037,0.4208512673362027
77360,20170221,0.41789627,13.419263,0.399782642446825
77360,20180227,0.57149112,12.840343,0.3904187099207846
77360,20190219,0.43422082,13.147415,0.3639224943444477
77360,20200225,0.4719657,12.736165,0.3998455142331372
77360,20210216,0.42449361,12.994814,0.3968583776595745
77476,20160211,0.71450484,13.115541,0.4876320318563763
77476,20170215,0.33337125,13.994313,0.4495977283483199
77476,20180213,0.3228015,13.992942,0.4815967453100822
77476,20190215,0.39520875,13.876445,0.4889975550122249
77476,20200213,0.25825846,14.150565,0.3362105195099085
77543,20160229,0.37000835,12.795946,0.2470204746867678
77543,20170223,0.55106848,12.575033,0.3849527336516908
77543,20180227,0.5405246,12.534736,0.3849411040110863
77543,20190227,0.53774089,12.575095,0.349093581577658
77543,20200226,0.50140744,12.477565,0.4133236080719669
77543,20210224,0.39566141,12.717647,0.3875073780378268
77776,20160226,0.51239419,13.306631,0.4285006020256392
77776,20170228,0.59184569,13.176956,0.4254539819393376
77776,20180301,0.50355315,13.753312,0.2578848874891597
77877,20160222,0.62345392,13.504773,0.6522847548218085
77877,20170228,0.61294925,13.524724,0.481725630924055
78003,20160229,0.80049151,13.803546,0.4059016815926809
78003,20170223,0.81529003,13.829616,0.3299785513941594
78003,20180222,0.68440127,14.028483,0.4589476727377855
78003,20190228,0.8112545,14.387498,0.4585768998185849
78003,20200227,0.8126297,13.702259,0.3862476753612131
78003,20210225,0.60097903,13.367227,0.5031364349189754
78128,20160226,0.1706188,13.924235,0.1397336840374815
78128,20170224,0.20658097,13.841091,0.1357724739173931
78128,20180228,0.22490753,12.935159,0.1474622770919067
78128,20190226,0.22528987,13.822721,0.1774427958224896
78128,20200228,0.22848107,13.40033,0.1813429178238849
78128,20210301,0.23379894,13.489007,0.1767845802653485
78239,20160325,0.71520013,13.189645,0.4759702994533141
78239,20170324,0.74999636,13.178185,0.5729990406803391
78239,20180330,0.72759908,13.266195,0.5528617392486519
78239,20190329,0.7641151,13.17379,0.4972527113976586
78239,20200401,0.69553035,13.067379,0.4962286621675268
78239,20210331,0.62212366,13.308778,0.5015362371227182
78749,20160610,0.57511419,12.593289,0.3924620225327333
78749,20170602,0.49482334,12.631915,0.3924909483676636
78749,20180525,0.48143423,12.589087,0.3965594280607686
78749,20190524,0.54622507,12.441228,0.40796591218156
78749,20200522,0.45644814,12.728509,0.4572317262830482
78749,20210521,0.45128945,12.261176,0.4717934892498483
78814,20160222,0.76570052,12.741047,0.5768884081485488
78814,20170222,0.82973337,12.677828,0.5961081673670747
78814,20180222,0.74762386,12.766747,0.6024665690119548
78814,20190220,0.67345434,12.915799,0.6902744261743083
78814,20200220,0.66218287,12.582408,0.5958966106808811
78814,20210219,0.7487793,12.515633,0.5773559056659164
78890,20160229,0.84367448,12.958102,0.610049767217852
78890,20180301,0.7261411,13.091845,0.482780817508851
78890,20190226,0.61449617,13.37358,0.4814897484136348
78890,20200228,0.70659292,12.905453,0.4799812690236478
78890,20210301,0.76993173,12.961011,0.5141929275920135
79282,20170224,0.29823503,12.823043,0.1779401091053827
79282,20180228,0.25415793,12.772897,0.2019048395978218
79282,20200224,0.35377613,12.778133,0.2423739546258488
79282,20210223,0.33156025,12.709801,0.2500062501562539
79879,20160218,0.70874184,12.917364,0.4963219002038465
79879,20170216,0.73763341,12.933754,0.5134135870612767
79879,20180215,0.69200468,12.87401,0.5095592513090055
79879,20190221,0.70573735,12.935142,0.5599795596814717
79879,20200220,0.77598941,12.671946,0.6126133872146511
79879,20210218,0.77066171,12.682158,0.6644599730292999
80035,20160311,0.46341866,12.837337,0.3830755494109853
80035,20170310,0.5421086,12.533403,0.3917471924784539
80035,20180309,0.51402432,12.514513,0.3940816107190198
80035,20190308,0.52660841,12.53309,0.3211660799209437
80035,20200306,0.52014893,12.587061,0.4078221627945846
80035,20210305,0.70317215,13.033578,0.3889145747776659
80172,20160315,0.30961159,12.071198,0.1826270194333879
80172,20170316,0.27160153,12.070041,0.1755225785862454
80172,20180316,0.28915432,12.043271,0.1607963246554364
80172,20190315,0.2822544,12.076447,0.1733245295477055
80172,20210316,0.31458738,12.087357,0.2194797251106393
80420,20161207,0.35529816,12.467032,0.2719070572240761
80420,20171206,0.45521435,12.328618,0.3526937388772043
80420,20181212,0.41889778,12.262004,0.3272702218547609
80420,20191205,0.36533633,13.491671,0.282279489904357
80420,20201209,0.47215834,12.145871,0.3443123497693757
80420,20211208,0.48854846,12.145782,0.3729286247040893
80424,20160809,0.42280462,13.486267,0.5873982998285234
80424,20170807,0.39245003,13.531699,0.5872872187755283
80424,20180807,0.31045958,13.551085,0.588539645582719
80424,20190806,0.42467004,13.533627,0.5398946762844625
80424,20200806,0.59049946,12.690716,0.522563216863735
80424,20210806,0.45663592,13.00975,0.5161177448278879
80661,20160229,0.34388816,13.476835,0.0798771121351766
80661,20170301,0.3305935,13.475363,0.1752387628143345
80661,20180227,0.29969722,13.994392,0.2120654054355711
80661,20190227,0.27160218,13.397176,0.1878102222420963
80661,20200302,0.22558118,13.145167,0.1988828706838185
80661,20210301,0.22621375,13.305901,0.3494715308557791
81362,20160225,0.39265975,13.288583,0.4556444113818114
81362,20170228,0.66903567,12.713203,0.4708383961117861
81362,20180228,0.60783529,12.801436,0.4144947560133141
81362,20190228,0.55270523,12.856949,0.3882530453023222
81362,20200320,0.55225974,12.950117,0.4348953083148527
81362,20210301,0.57748717,12.971133,0.3999659603438005
81955,20160310,0.22081256,12.316383,0.1737921445950643
81955,20170308,0.28626323,12.326643,0.1245847176079734
81955,20180308,0.30697495,12.336605,0.2551113378767448
81955,20190307,0.26329172,12.56556,0.20421499754942
81955,20200309,0.23841187,12.707739,0.1379795465613332
81955,20210308,0.29083189,12.781539,0.1986306171570117
82020,20160304,0.30162045,12.403611,0.1926992437463641
82020,20170303,0.33963507,12.459893,0.2219077635556699
82020,20180302,0.33399269,12.390047,0.1462611981229812
82020,20190301,0.25320786,12.337272,0.1717396864837212
82020,20200228,0.27549246,12.239769,0.079323109465891
82020,20210226,0.14454347,12.136765,0.1258246616336802
82166,20160329,0.50743425,12.798039,0.3952301368625502
82166,20170331,0.39561364,13.138426,0.3256936067551266
82166,20180323,0.34249949,12.645639,0.292135890307685
82166,20190322,0.38282466,12.338871,0.2692542166226377
82166,20200326,0.32302403,13.606384,0.3285720805001597
82166,20210324,0.41968849,12.339252,0.2982171799027552
82473,20160429,0.55511314,12.747768,0.4698026238033329
82473,20170501,0.48205173,12.748383,0.1524467706692413
82473,20180516,0.43706107,12.813725,0.311363523140537
82473,20190619,0.4229506,12.579961,0.3081429050858834
82473,20200814,0.4477278,12.571455,0.3177901362830777
82473,20210517,0.39512008,12.523919,0.2767258957180308
82811,20170301,0.58739686,12.890678,0.5712979890310786
82811,20180227,0.74723011,12.642393,0.4482565406663505
82811,20190226,0.6281932,13.022244,0.6299774159039582
82811,20200226,0.48831993,12.876369,0.6284129323047586
82811,20210302,0.43634799,12.977263,0.5456071628427532
84129,20160425,0.40633297,13.126214,0.2576510809784134
84129,20170503,0.52076203,13.566372,0.2700695429072986
84129,20180426,0.37495661,13.190755,0.2412054004949409
84129,20190425,0.44233403,13.237312,0.3091769335269593
84129,20200427,0.53748131,13.573995,0.2888308946427
84129,20210427,0.42813447,13.112044,0.2702434670501313
84246,20160226,0.16589934,12.96613,0.1001863466046847
84246,20170224,0.17401077,13.011604,0.0979538528515455
84246,20180223,0.17177656,13.303693,0.1211764810706298
84246,20190222,0.1957563,13.049427,0.1338277182987918
84246,20200221,0.15636222,13.159819,0.1135589370883488
84246,20210219,0.16540238,12.897909,0.1128725044594717
84748,20160223,0.525464,12.883368,0.4192785941835371
84748,20170221,0.43902582,13.548282,0.4272967198692974
84839,20160224,0.44874251,12.372307,0.3110419906687403
84839,20170224,0.48493025,12.484723,0.3792385484830458
84839,20180226,0.50272018,12.381492,0.3969256305704904
84839,20190301,0.52825516,12.434589,0.4216232495106158
84839,20200228,0.4302659,12.230253,0.3595600676818951
84839,20210226,0.50375092,12.291502,0.3706984220713184
85408,20160226,0.40504047,12.652206,0.2910235919944658
85408,20170224,0.29487503,13.67886,0.2950152594099695
85408,20180228,0.38322425,12.839796,0.2559084750865573
85408,20190227,0.3808386,12.977989,0.2598251491134897
85961,20160212,0.56063843,13.032749,0.3957519286644625
85961,20170214,0.48486874,13.389387,0.3772998990761587
85961,20200227,0.44144839,13.103642,0.3801125133039379
85961,20210219,0.30785918,13.839698,0.3372060942337758
86115,20160304,0.2427633,12.614138,0.1562430248649614
86115,20170303,0.23665871,12.626243,0.2120550057833183
86115,20180307,0.30794051,12.676604,0.2755608703564093
86115,20190301,0.32210833,12.573227,0.2862651165507974
86115,20200228,0.27297541,12.448324,0.2490092238627994
86115,20210305,0.24237391,12.282247,0.2455159244356544
86312,20160211,0.30205148,14.109269,0.2888929170254226
86312,20170216,0.27487195,14.340747,0.3068869031501038
86312,20180215,0.33574733,13.957479,0.2527449451010979
86312,20190214,0.31360739,13.940598,0.2601757631822387
86312,20200213,0.32068747,13.80541,0.2658810002874389
86312,20210211,0.31912452,13.756702,0.2596551158958964
87050,20170315,0.39231643,12.498959,0.3858698148743626
87050,20180308,0.41586888,12.470857,0.3450115596656589
87050,20190307,0.42925221,12.3957,0.3705575206333165
87050,20200311,0.46674445,12.392025,0.4102371095220173
87050,20210310,0.4486492,12.37408,0.3827392120075047
87565,20161026,0.68950993,13.00317,0.4891021349401175
87565,20171025,0.68114889,13.019814,0.4195186575402959
88121,20160225,0.52079451,13.341499,0.3173687247547605
88121,20170221,0.4261277,13.369097,0.3000324359390204
88121,20180221,0.58371627,13.292348,0.334448160535117
88121,20190220,0.62563527,13.029357,0.332707729056475
88121,20200219,0.74120384,12.485514,0.5361725916702665
88205,20160226,0.5737617,13.172915,0.2835385612443292
88205,20170224,0.52866822,13.129158,0.3469017062204091
88205,20180221,0.48666057,13.176515,0.3584062558182833
88205,20190215,0.54130691,13.091407,0.3698435277382645
88790,20160311,0.57313812,12.412209,0.5099046221570066
88790,20170315,0.47106487,12.650352,0.4648726510836116
88790,20180313,0.49918386,13.293505,0.4442188094935905
88790,20190314,0.35770947,12.500431,0.2651756220262448
88790,20200316,0.4022668,12.473019,0.3212247548098281
88790,20210316,0.43130833,12.320704,0.3391699986212602
88941,20160331,0.33887714,13.321837,0.3445585749577428
88941,20170323,0.48821902,13.117626,0.3911527223601118
88941,20180322,0.51097041,12.943067,0.3554359266352641
88941,20190321,0.36320829,13.279435,0.3639932197341422
88941,20200320,0.49691492,12.785556,0.3664095371669004
88941,20210324,0.37601382,12.892374,0.3416629258317123
88948,20160608,0.41430658,12.396564,0.0347101700798333
88948,20170525,0.47189403,12.242675,0.1325161504058307
88948,20180629,0.47092059,12.382874,0.1374643121497303
88948,20190613,0.52031547,12.356757,0.2188639916623241
88948,20200702,0.52592307,12.300683,0.1765143069490895
88948,20210611,0.49078181,12.085795,0.1660761736049601
89089,20170215,0.26252639,13.524256,0.2624841326190322
89089,20180214,0.21988228,13.273438,0.2931140082246916
89089,20190220,0.31459984,13.075422,0.3031985309817653
89089,20200218,0.30229631,12.966599,0.4320009874308284
89089,20210216,0.3357015,12.641132,0.3696465990158453
89140,20160321,0.39720586,11.683073,0.2859639367701962
89140,20170315,0.39491007,11.873652,0.2900991952086842
89140,20180323,0.40897006,11.681571,0.3206517029205303
89140,20190314,0.40667808,11.64398,0.3123944613306315
89140,20200330,0.37632075,11.644944,0.2632111763514881
89140,20210406,0.30634311,11.794051,0.2432681821994799
89270,20160315,0.50813866,12.831369,0.1887840088839533
89439,20160224,0.47324589,12.458441,0.3669894529081601
89439,20170301,0.55828166,12.527508,0.3851466213344666
89439,20180228,0.55492604,12.566024,0.1077779773666247
89439,20190227,0.55608654,12.574047,0.3723882835149455
89439,20200226,0.39437324,12.458099,0.37731196054254
89439,20210224,0.4300693,12.306226,0.3869902967874114
89800,20160224,0.36458656,13.318688,0.4516711833785004
89800,20170222,0.5317468,13.022503,0.3780718336483932
89800,20180223,0.32142478,13.363321,0.3183738443641707
89800,20190222,0.42703384,13.453675,0.3520706528225325
89800,20200221,0.49866945,12.77185,0.3589557650471356
89800,20210219,0.51757652,12.713245,0.3554569220063568
90168,20160129,0.2491859,12.523286,0.1684890997868097
90168,20161206,0.32432893,12.143771,0.2597293787440828
90168,20171220,0.34436879,12.223583,0.2570694087403599
90168,20181206,0.35742941,12.287666,0.1764705882352941
90168,20191216,0.37923092,12.317444,0.294107927695714
90168,20201223,0.34971529,12.392369,0.3069596649262723
90168,20211210,0.32065496,12.300483,0.2916025031945218
90498,20160229,0.31703684,13.07433,0.2435390522033121
90498,20170228,0.32171318,13.119632,0.2403522170807314
90498,20180228,0.3758921,13.162939,0.2736862111565143
90498,20190227,0.39362732,13.1016,0.2525849335302806
90498,20200227,0.34361827,13.20174,0.294970118244543
90498,20210225,0.3439562,13.198283,0.2058659691443241
90896,20190523,0.5894165,13.244561,0.1854974704890388
90896,20200521,0.67492878,13.305097,0.1903820002472493
90896,20210526,0.66536349,13.30269,0.1836681146322264
91142,20160217,0.50237656,12.24611,0.3658720579360289
91142,20170217,0.4653568,12.353073,0.3646095962142663
91142,20180216,0.50373214,12.293566,0.1964512040557667
91142,20190215,0.64665473,12.294898,0.5151905447382378
91142,20200224,0.5468049,12.14107,0.4760966640399264
