cik,filingdate,complexity,log_netfilesize,json_complexity_score
89800,20210219,0.51757652,12.713245,0.31061465862254345
90168,20160129,0.2491859,12.523286,0.1796770668932864
90168,20161206,0.32432893,12.143771,0.2373503074765347
90168,20171220,0.34436879,12.223583,0.24096385542168677
90168,20181206,0.35742941,12.287666,0.23750038555257394
90168,20191216,0.37923092,12.317444,0.27025403879646864
90168,20201223,0.34971529,12.392369,0.26858881245375066
90168,20211210,0.32065496,12.300483,0.25015069318866784
91142,20210212,0.59306848,12.380337,0.4470176383465733
91419,20160621,0.78747422,12.7792,0.5447100276164175
91419,20170619,0.65420747,12.859996,0.455720072635843
91419,20180618,0.6515907,13.002683,0.4625291869302042
91419,20190617,0.52900892,13.069918,0.39932570607417234
91419,20200619,0.42361417,13.068727,0.32017508308340764
91419,20210617,0.7203877,12.538863,0.5359082109636905
91440,20190214,0.5553332,13.053472,0.36968576709796674
91440,20200213,0.61026239,13.469718,0.4752963799468466
91440,20210211,0.59008116,13.103527,0.43687374749499
91576,20170228,0.81357795,13.800714,0.523139928025742
91576,20180226,0.6618458,13.847479,0.44033635021503303
91576,20190225,0.40709361,13.848078,0.27513254101861856
91576,20200226,0.6287092,13.388767,0.401227283455275
91576,20210222,0.56444997,13.585327,0.38300664315590915
91767,20190228,0.68212545,12.868552,0.44632894443204646
91767,20200228,0.67296273,12.91137,0.4552476744568254
91767,20210226,0.69775993,12.886213,0.48062277881198173
91928,20160229,0.69876397,12.952417,0.47604496695025655
91928,20170227,0.7051208,12.992792,0.47959042052832057
91928,20180226,0.75017262,13.224638,0.4926348648912301
91928,20180226,0.75017262,13.224638,0.4926348648912301
91928,20190228,0.62882048,13.342303,0.4081852450188476
91928,20190228,0.62882048,13.342303,0.4081852450188476
91928,20200227,0.55558282,13.083569,0.3647571874663508
91928,20200227,0.55558282,13.083569,0.3647571874663508
91928,20210225,0.4704603,13.345709,0.34055600139926334
91928,20210225,0.4704603,13.345709,0.34055600139926334
92122,20160226,0.58032006,14.7704,0.3945893739767275
92122,20160226,0.58032006,14.7704,0.3945893739767275
92122,20160226,0.58032006,14.7704,0.3945893739767275
92122,20160226,0.58032006,14.7704,0.3945893739767275
92122,20160226,0.58032006,14.7704,0.3945893739767275
92122,20160226,0.58032006,14.7704,0.3945893739767275
92122,20170222,0.62706321,14.97989,0.42081953711951864
92122,20170222,0.62706321,14.97989,0.42081953711951864
92122,20170222,0.62706321,14.97989,0.42081953711951864
92122,20170222,0.62706321,14.97989,0.42081953711951864
92122,20170222,0.62706321,14.97989,0.42081953711951864
92122,20170222,0.62706321,14.97989,0.42081953711951864
92122,20170222,0.62706321,14.97989,0.42081953711951864
92122,20180221,0.52039093,15.330577,0.347388359527965
92122,20180221,0.52039093,15.330577,0.347388359527965
92122,20180221,0.52039093,15.330577,0.347388359527965
92122,20180221,0.52039093,15.330577,0.347388359527965
92122,20180221,0.52039093,15.330577,0.347388359527965
92122,20180221,0.52039093,15.330577,0.347388359527965
92122,20180221,0.52039093,15.330577,0.347388359527965
92122,20190220,0.57283461,14.70666,0.3693586665600856
92122,20190220,0.57283461,14.70666,0.3693586665600856
92122,20190220,0.57283461,14.70666,0.3693586665600856
92122,20190220,0.57283461,14.70666,0.3693586665600856
92122,20190220,0.57283461,14.70666,0.3693586665600856
92122,20190220,0.57283461,14.70666,0.3693586665600856
92122,20200220,0.44146925,14.412624,0.2907572872418339
92122,20200220,0.44146925,14.412624,0.2907572872418339
92122,20200220,0.44146925,14.412624,0.2907572872418339
92122,20200220,0.44146925,14.412624,0.2907572872418339
92122,20200220,0.44146925,14.412624,0.2907572872418339
92122,20200220,0.44146925,14.412624,0.2907572872418339
92122,20210218,0.42701265,14.247342,0.286662322007403
92122,20210218,0.42701265,14.247342,0.286662322007403
92122,20210218,0.42701265,14.247342,0.286662322007403
92122,20210218,0.42701265,14.247342,0.286662322007403
92122,20210218,0.42701265,14.247342,0.286662322007403
92122,20210218,0.42701265,14.247342,0.286662322007403
92230,20160225,0.55408657,13.766372,0.3528068901110304
92230,20170221,0.80390012,13.232823,0.5048091649819273
92230,20180221,0.88459051,13.14277,0.5555258800277763
92230,20190226,0.84077251,13.147056,0.534588685869305
92230,20200303,0.63700473,13.225736,0.42216800612322997
92230,20210224,0.23665193,14.244122,0.16604764772803318
92380,20160203,1.036069,13.223547,0.7115269807619674
92380,20170207,1.1213126,13.138443,0.7706213794650516
92380,20180207,1.0480071,13.246704,0.6941633129331078
92380,20190205,1.0684799,13.088383,0.7446149611176106
92380,20200204,0.82889253,13.027831,0.5384461981140138
92380,20210208,0.59511888,13.61472,0.4597324341622567
92679,20160906,0.38886189,12.762773,0.24371222460518618
92679,20170914,0.35914752,12.818243,0.23981254347746495
92679,20180914,0.412251,12.779284,0.28623964513866507
93410,20160225,0.74371964,13.047474,0.5140637322195286
93410,20170223,0.74154818,13.074638,0.5172609262513463
93410,20180222,0.73052526,13.074579,0.5102040816326531
93410,20190222,0.79178941,13.029333,0.537266341231099
93410,20200221,0.66633666,12.995189,0.4782023306560193
93410,20210225,0.59926736,13.082438,0.44132592685405614
93556,20170215,0.66924977,13.20101,0.48131055047574267
93556,20180227,0.65316796,13.289683,0.48002530015699657
93556,20190226,0.56085998,13.449636,0.4060584686067238
93556,20200221,1.0078058,13.895736,0.8623150482896427
93556,20210218,0.77546936,13.692221,0.6412213740458015
93676,20210902,0.66170055,12.160646,0.5213446629879143
93751,20160219,0.91834933,13.804514,0.6267433451565136
93751,20170217,0.622392,14.212952,0.4255658342817414
93751,20180226,0.94862831,13.743829,0.6483896492102101
93751,20190221,0.85172373,13.82552,0.5929409872969931
93751,20200220,0.87698221,13.636812,0.6254095906924814
93751,20210219,0.72080266,13.787503,0.5123814183587485
94344,20160226,0.42107204,12.494131,0.26615483045425464
94344,20170227,0.40815052,12.479978,0.250528458467079
94344,20180228,0.39092708,12.798424,0.2378342221148665
94344,20190228,0.56089324,12.636816,0.3191091353242809
94344,20200227,0.31878421,12.829564,0.21640071077957038
94344,20210301,0.31904706,12.29096,0.22041940915352826
94845,20200130,0.42371401,13.650208,0.3031070389895409
94845,20210127,0.4947668,13.254193,0.368948895437827
95521,20160426,0.32852498,13.162282,0.22167581822582905
95521,20170425,0.34085092,13.04235,0.21242543285319362
95521,20180424,0.2833803,14.012507,0.2067489126054027
95552,20160311,0.53214973,12.716412,0.4307765944717004
95552,20170303,0.58359921,12.571927,0.4384839650145773
95953,20160330,0.24022882,12.892676,0.15192298165364862
95953,20170314,0.25351927,13.43441,0.16101839398359508
95953,20180313,0.2229148,12.858742,0.1481889926594755
95953,20190318,0.28872484,13.564082,0.1800097885507138
95953,20200306,0.2705707,12.793157,0.1845220695703011
95953,20210309,0.25923035,12.577826,0.18293096050046298
96021,20160830,0.5478965,13.040105,0.3593558214164239
96021,20170830,0.55309987,13.42652,0.4046480639598683
96021,20180827,0.69689417,13.091644,0.48536111150532907
96021,20190826,0.45694155,13.273808,0.34274961356661215
96021,20200826,0.54608852,13.106098,0.4083539067191566
96021,20210830,0.46493509,13.298342,0.35238290834801594
96223,20160219,1.0207214,13.762169,0.7179902159120167
96223,20170227,0.82460147,13.473419,0.5817705473844405
96223,20180227,0.93617356,13.416432,0.6560962274466922
96223,20200129,0.77894241,13.36663,0.5516565671625896
96223,20210129,0.79872727,13.425909,0.5605436289791222
96536,20160829,0.13650323,11.850297,0.0851305334846765
96536,20170829,0.1452387,11.7218,0.0895962896595341
96536,20180829,0.14922804,11.806371,0.10153756890049319
96536,20190802,0.11969902,11.80623,0.08726849607291767
96536,20200807,0.053895906,11.520348,0.026058631921824102
96536,20210827,0.066254422,11.550308,0.03787639669212802
96869,20160308,0.54210556,12.893675,0.32859072940470035
96869,20170313,0.41953257,13.26689,0.23957560892133933
96869,20180312,0.55822283,12.917543,0.3336713664169584
96869,20190301,0.52179825,13.124509,0.31139025812264803
96869,20200310,0.53895932,12.986397,0.31193414385489737
96869,20210303,0.49714249,12.773407,0.2904126819703668
96943,20160225,0.68678594,13.439733,0.5001068189321991
96943,20170223,1.0095218,13.109694,0.7453952684816229
96943,20180222,0.76173097,13.301084,0.5501103651772133
96943,20190221,0.82074523,13.091681,0.5797225308378201
96943,20200221,0.50442082,13.169832,0.3793207395498392
96943,20210225,0.50313926,13.150105,0.3846879125023571
97134,20160229,0.73032516,12.49555,0.5206247496996396
97134,20170301,0.69490588,12.581065,0.5057006252298639
97134,20180228,0.65122259,12.685952,0.46602270801559054
97134,20190228,0.65835172,12.623707,0.4620356882738529
97134,20200227,0.64475185,12.373306,0.4833252779120348
97196,20160606,0.31163362,12.766873,0.19694161260426318
97216,20160222,0.69657856,13.070857,0.48542990075335263
97216,20170227,0.72767937,13.06461,0.5041968245712882
97216,20180216,0.73856258,13.028273,0.5185799798494637
97216,20190225,0.77053338,12.951349,0.5440468717304876
97216,20200214,0.67325813,12.703722,0.48470222513089
97216,20210212,0.70590472,12.662165,0.5291338582677165
97476,20200220,0.39520305,12.284958,0.29135253656924875
97476,20210205,0.54662383,12.015917,0.40138074977924054
97745,20160225,0.75232309,12.991735,0.5208084476085814
97745,20170228,0.73448896,13.061364,0.4980138732436118
97745,20180228,0.77320594,13.039331,0.519292313266107
97745,20190227,0.80034602,13.035013,0.5382574486901894
97745,20200226,0.64854288,13.491216,0.49352809313760937
97745,20210225,0.6255728,12.946516,0.43522949924517396
98246,20160328,0.6365996,12.952574,0.45292166368971676
98246,20170317,0.49253622,13.24693,0.34566396775365293
98246,20180316,0.52420121,13.134458,0.3729057347574781
98246,20190322,0.67858195,12.881086,0.47312051575335345
98246,20200320,0.46153367,13.087619,0.34386212895509405
98362,20160224,0.41367817,13.167153,0.30347094897894666
98362,20170221,0.53159457,12.637384,0.38370461322574984
98362,20180215,0.51761216,12.630758,0.36548897995348323
98362,20190215,0.49329022,12.63294,0.33724954261908435
98362,20200214,0.39210659,12.949825,0.2869053846275778
98362,20210216,0.53607541,12.675391,0.3981351596666392
99780,20160219,0.49756175,13.711952,0.34617330346173303
99780,20170217,0.3725594,14.581286,0.2717654482222255
99780,20180222,0.55935061,13.103378,0.3747418521000588
99780,20190221,0.416118,13.936604,0.2905999464384412
99780,20200220,0.47812742,12.719594,0.32979261507334345
99780,20210224,0.35005581,14.066127,0.2563269964970284
100493,20161121,0.52785748,13.086186,0.3751009623940751
100493,20171113,0.58281916,13.130215,0.4088307440719542
100493,20181113,0.60106432,13.15201,0.4271077963302279
100493,20191112,0.53155959,13.132207,0.3691866153545105
100493,20201116,0.62266505,12.973559,0.426674114069385
100493,20211115,0.65404487,12.83161,0.4454145371947757
100517,20190228,0.59325552,13.141609,0.40143616105141827
100517,20190228,0.59325552,13.141609,0.40143616105141827
100517,20200225,0.66802573,12.987887,0.47228739449709006
100517,20200225,0.66802573,12.987887,0.47228739449709006
100517,20210301,0.64368302,13.769821,0.4874113415576994
100517,20210301,0.64368302,13.769821,0.4874113415576994
100716,20160325,0.1708959,12.645527,0.1091083664295378
100716,20170331,0.1784972,12.711552,0.10856206472757066
100716,20180402,0.14738588,12.603072,0.0799725808294299
100716,20190401,0.16775347,12.597841,0.09424637381330024
100716,20200330,0.222404,12.640621,0.11434854315557999
100716,20210331,0.15567616,13.410254,0.09971356788832081
100885,20160205,0.3688913,13.024384,0.231589373106502
100885,20170203,0.2605933,12.974195,0.15901168124273746
100885,20180209,0.22371675,13.224127,0.12978125958611578
100885,20190208,0.29068759,13.000413,0.17488789237668162
100885,20200207,0.23369414,12.995804,0.15078363997506272
100885,20210205,0.23838086,13.0782,0.15240234218336407
101199,20160226,0.2320735,13.161047,0.1648695004720054
101199,20170228,0.21932675,13.149274,0.15030874228144298
101199,20180228,0.18186945,13.191328,0.1213909048190884
101199,20190228,0.19716981,12.857181,0.13534209495316452
101199,20200228,0.2036989,12.869639,0.14394298453490617
101199,20210226,0.20103168,12.908539,0.13941677316559062
101778,20160225,0.57349008,13.242061,0.4078654642011339
101778,20170224,0.53846705,13.403309,0.386139414523694
101778,20180222,0.51379675,13.583997,0.3531853637307087
101778,20190221,0.75499594,13.22766,0.5004688089816495
101778,20200220,0.60608828,13.152549,0.420887523691262
101778,20210223,0.63829798,13.009015,0.45355135111332917
101829,20160211,0.60158342,13.281319,0.4078857919782461
101829,20170209,0.61294049,13.26951,0.4299847349592738
101829,20180209,0.6949448,13.133964,0.48677876511913265
101829,20190207,0.55123895,13.521214,0.3780650271846758
101829,20200206,0.62093383,13.551252,0.4674474332579568
101829,20210208,0.45156443,13.679421,0.33389854563653615
101830,20160517,0.54742831,14.03642,0.37673889709555036
101830,20170526,0.59278649,13.137941,0.3846051120429476
101830,20180524,0.59773964,13.254575,0.39053198075915607
101830,20190529,0.51647753,13.907316,0.3624737326966962
101984,20160311,0.38697708,12.730742,0.2755203171456888
101984,20170309,0.54460472,12.854617,0.3812076798551759
101984,20180313,0.33409476,13.554277,0.2434803264502774
101984,20190315,0.38641912,12.93423,0.271835290332958
101984,20200316,0.41907099,12.777295,0.30478570346812056
101984,20210305,0.3981052,12.723311,0.298571961735646
102037,20160527,0.71433342,12.767159,0.5214546853954205
102037,20170526,0.73829925,12.781253,0.547112462006079
102037,20180525,0.6899069,12.85238,0.5058427481185118
102037,20190524,0.61891711,12.669366,0.4551269951131525
102037,20200528,0.57043123,12.772216,0.40640370700951445
102037,20210528,0.6100871,12.736642,0.4415701139094586
102212,20160304,0.76492923,12.990108,0.5140421263791374
102212,20170303,0.82078606,13.048347,0.5465047393364929
102212,20180301,0.90526503,13.00317,0.5996489102235478
102212,20190228,0.63957328,13.317129,0.42570086243024463
102212,20200228,0.73845702,12.645534,0.4966216936291749
102212,20210226,0.78326464,12.685534,0.503830349583927
102729,20160224,0.59774524,12.867244,0.44406550854382043
102729,20180228,0.66922313,12.748963,0.49105789633222185
102729,20190227,0.74588948,12.802965,0.5420417544531698
102729,20200226,0.67435855,12.605617,0.4979196507741627
102729,20210224,0.69783086,12.523366,0.5202888332401351
102741,20161220,0.54469723,12.620302,0.3935237238587812
102752,20160303,0.42405394,12.196689,0.2633711507293355
102752,20170301,0.63428164,12.272277,0.3688746144306293
102752,20180307,0.33731499,12.216295,0.21039975954313195
102752,20190307,0.27837706,12.337434,0.16772105340591437
102752,20200309,0.38716248,12.354726,0.24249861220673735
102752,20210305,0.41636434,12.375203,0.27535824669851083
103379,20180228,0.68640906,13.100488,0.5175451984848274
103379,20190524,0.67667902,13.343006,0.5002977963073257
103379,20200527,0.60457748,13.481283,0.4867732584638384
103379,20210527,0.61311978,13.095436,0.4780320120313675
103595,20161012,0.39604861,12.100257,0.26574149258138335
103595,20171012,0.29132777,12.675567,0.1999840012798976
103595,20181011,0.38030699,12.310207,0.2472187886279357
103595,20191010,0.39578512,11.96819,0.2609866980973228
103595,20201008,0.5711503,12.070242,0.427110261886029
103595,20211014,0.52991158,12.079608,0.404798157982694
103730,20160217,0.57395452,13.05185,0.4248632289605401
103730,20170217,0.63338935,13.053483,0.47696603071195903
103730,20180216,0.75279307,13.057034,0.5615050651230101
103730,20190215,0.86824411,13.083708,0.6601125576540615
103730,20200214,0.77978843,12.813686,0.608370592978084
103730,20210224,0.81744558,12.654425,0.6363911857656176
103872,20160114,0.5720945,12.620045,0.4050873540327691
103872,20170112,0.61117369,12.710167,0.4187879783215635
103872,20180112,0.58806586,12.712923,0.4169903111074772
103872,20190109,0.62910509,12.567133,0.44232171846693175
103872,20200116,0.68153661,12.507066,0.4933880985774394
103872,20210114,0.78799927,12.267327,0.5867742936976095
104169,20160330,0.46073017,13.628186,0.33362763405658385
104169,20170331,0.56402034,13.390546,0.40747028862478774
104169,20180330,0.39477032,13.773704,0.27374888726766483
104169,20190328,0.7514503,13.043714,0.5132123343953177
104169,20200320,0.58796042,13.232069,0.40594771393444523
104169,20210319,0.69835985,12.819406,0.45812204930931977
104889,20160226,0.5988372,13.235888,0.36869548616497033
104889,20170224,0.68260407,13.223824,0.42574869910119717
104889,20180223,0.65792173,13.293494,0.4171411177127137
104889,20190225,0.89374983,13.22066,0.5840148880944218
104889,20200226,0.90412396,13.110276,0.6042948095392252
104889,20210224,0.88941586,13.124885,0.6045805557388951
104894,20160226,0.51309806,12.781363,0.304907466373338
104894,20170221,0.55725527,12.840693,0.3469273440182137
104894,20180220,0.49220556,13.172538,0.29378988957552427
104894,20190219,0.5764907,12.812777,0.3635486802811938
104894,20200219,0.32235658,12.961349,0.22749431264218392
104894,20210216,0.30453825,13.219951,0.2122435868018907
104918,20160224,0.5744077,13.29669,0.4038312781544342
104918,20170222,0.62881225,13.304272,0.43586269196025296
104918,20180221,0.49189577,13.633311,0.3501651346942024
104918,20190220,0.58886641,13.403808,0.41225807761824496
104918,20200226,0.47150174,13.344029,0.33303635823681643
105132,20161024,0.35259199,12.736319,0.23743945293950042
105132,20171023,0.24629653,13.564423,0.17401392111368907
105132,20181022,0.2796807,13.054059,0.19356432925155126
105132,20191022,0.37328202,12.470984,0.247843759294141
105132,20201021,0.33422875,12.764376,0.22945725229457253
105132,20211022,0.3672514,12.633478,0.24585382115176266
105418,20160318,0.11335531,12.991678,0.08161327180187265
105418,20170316,0.12554097,13.033583,0.09194686885547367
105418,20180315,0.11169086,13.026733,0.08346164361878175
105418,20190314,0.28619364,12.03449,0.2018123540817538
105418,20200312,0.19636017,12.655593,0.15076726078605507
105418,20210311,0.32437152,11.743728,0.24043487351034917
105634,20160225,0.38871011,12.837677,0.24002454386313188
105634,20170223,0.31704485,12.958333,0.20017022349714717
105634,20180222,0.36478013,12.828905,0.2305370048485957
105634,20190221,0.35415328,12.909294,0.2274038624715745
105634,20200227,0.36026996,12.747804,0.25012309207287053
105634,20210225,0.26716757,12.805363,0.1822768029753466
105770,20160226,0.61282617,12.564226,0.39391566408011197
105770,20170228,0.5459677,12.76407,0.35849893028544993
105770,20180226,0.68461227,12.54874,0.46568864009265515
105770,20190228,0.56361067,12.767418,0.39452618739040946
105770,20200224,0.59352815,12.677821,0.42384214966154354
105770,20210223,0.68205667,12.533767,0.48148325588080293
106040,20160829,0.65396643,13.37355,0.44883947327970486
106040,20170829,0.89878607,13.14018,0.6288563497388536
106040,20180824,0.82692134,13.172481,0.580069912356249
106040,20190827,0.79053736,13.149422,0.5466144148942916
106040,20200828,0.88440788,12.734245,0.6409759876065066
106040,20210827,0.66715688,12.919189,0.49093053651694346
106455,20160314,0.56883705,13.34158,0.38081881439128323
106455,20170329,0.49683997,13.418999,0.33766365060910886
106535,20160217,0.46274731,13.099928,0.3054627143718152
106535,20170224,0.23426199,13.893888,0.14658721041547002
106535,20180216,0.35462353,13.920794,0.2599254726963242
106535,20190215,0.39616787,13.164317,0.24437613345509268
106618,20160226,0.6264475,13.089829,0.41221267379305526
106618,20170228,0.55384398,13.103478,0.3623437995122825
106640,20160216,0.76585644,12.752954,0.5352328853381609
106640,20170213,0.80716211,12.603801,0.5539271124241235
106640,20180213,0.78954744,12.700696,0.5426438111263014
106640,20190212,0.7960242,12.837451,0.5491488193300385
106640,20200211,0.60571724,12.887772,0.4464513062520158
106640,20210211,0.75300157,12.736392,0.5581376872045445
107140,20160629,0.7203036,12.841445,0.5359172846857576
107140,20170629,0.67593503,12.836208,0.4790721129601614
107140,20180629,0.47863787,12.960265,0.3333127584716993
107140,20190701,0.57403225,12.992098,0.4069535305138364
107140,20200626,0.55850917,12.561416,0.40634080653925203
107263,20160226,0.31735456,13.577619,0.21148165589280365
107263,20170222,0.34459367,13.67423,0.2279254228016593
107263,20180222,0.35867634,13.341361,0.25476464083606165
107263,20190221,0.37970158,13.486218,0.25183533128891367
107263,20200224,0.32974485,13.28609,0.22426095820591233
107263,20210224,0.29610333,13.029119,0.20625493695327815
107687,20161018,0.15826251,12.684807,0.11265413133423456
107687,20171020,0.28824961,12.574766,0.17975534597067885
107687,20181018,0.33875135,12.527518,0.21441246056782334
107687,20191023,0.32271183,12.656549,0.20203322801814
107687,20201021,0.46637797,12.672463,0.3341755644306789
107687,20211020,0.47154775,12.386379,0.3524229074889868
108312,20161116,0.34753609,13.887201,0.2549205596395542
108312,20171113,0.55602181,13.029524,0.39377570886946844
108312,20181113,0.58664328,13.280039,0.42647058823529416
108312,20191125,0.52489078,13.117371,0.38388973324249254
108385,20160601,0.33938071,12.819145,0.23813389619526978
108385,20170629,0.40029651,12.823316,0.25703218332548966
108385,20180613,0.3157064,13.135992,0.20423295565413085
108385,20190524,0.3505899,12.974837,0.2307787621584784
108385,20200529,0.34713316,12.681263,0.23962642854217014
108385,20210602,0.35299775,12.542659,0.24612643866763553
108985,20160308,0.17329718,12.591253,0.11157540090572973
108985,20170307,0.20599684,12.466088,0.12947239997012175
108985,20180306,0.17270513,12.864845,0.11119962822810861
108985,20190312,0.21131457,12.23617,0.12790177143953443
108985,20200310,0.17226528,12.781711,0.11214412328618456
108985,20210309,0.15656964,12.760799,0.10692426812181992
109177,20161123,0.75589192,14.183642,0.5485977934177643
109177,20171120,0.70463336,14.077946,0.5136977452079855
109177,20181123,0.57332349,13.587914,0.418270869886992
109177,20181123,0.57332349,13.587914,0.418270869886992
109177,20191115,0.57220316,13.205868,0.4101683020968191
109177,20191115,0.57220316,13.205868,0.4101683020968191
109177,20201118,0.57066488,13.155478,0.41622511905825876
109177,20201118,0.57066488,13.155478,0.41622511905825876
109177,20211123,0.70263898,13.618705,0.4785980173501702
109177,20211123,0.70263898,13.618705,0.4785980173501702
109198,20200327,0.33975002,13.787999,0.23162161450793567
109198,20210331,0.52345622,12.742294,0.3639967221237589
109380,20160229,0.537301,13.665444,0.36649946422747814
109380,20170228,0.35207966,14.0658,0.24782706047590938
109380,20180301,0.43476754,14.025463,0.33037032448560305
109380,20190226,0.49240178,13.822185,0.3200785468826706
109380,20200226,0.71036851,13.146628,0.45876806160962774
109380,20210225,0.43699673,13.798782,0.2793005117254131
109563,20160824,0.31124288,12.544856,0.2024587764659967
109563,20170818,0.25374633,12.723261,0.17092642120291984
109563,20180817,0.28209451,13.032889,0.19709394331750826
109563,20190816,0.38922843,12.556427,0.26887528507982233
109563,20200814,0.31164536,12.426966,0.20557764613595175
109563,20210817,0.3258324,12.345887,0.22025793363280682
110471,20170228,0.74648929,12.699936,0.5165653590025517
110471,20180227,0.43455213,13.303074,0.3113277081660268
110471,20190226,0.70821196,12.748054,0.49019607843137253
110471,20200226,0.65677452,12.569667,0.4605386197867964
110471,20210226,0.63717717,12.511485,0.44964249735865747
200406,20160224,1.0742463,12.882572,0.7436684174944095
200406,20180221,1.1184195,12.921268,0.7770281609774108
200406,20190220,1.3859215,13.008487,1.0061848056863287
200406,20200218,1.3131742,12.772141,0.9620075321482233
200406,20210222,1.1650972,12.845534,0.8729013410298828
202058,20160829,0.55486166,13.296448,0.3835480450330528
202058,20170829,0.27944139,13.898732,0.19862787627310446
202058,20180827,0.50782228,13.184143,0.3664895090803758
202058,20190822,0.41710114,13.284469,0.29753183816071227
202058,20210301,0.18484427,14.457951,0.13385727633575645
203077,20160223,0.51872957,13.261867,0.36815408709473835
203527,20191125,0.33474928,13.83052,0.2541126120101645
203527,20201125,0.46516517,13.24733,0.3600381216834724
215419,20160303,0.78590542,12.971215,0.5898089769864986
215466,20160210,0.43449056,12.903703,0.29272801972062445
215466,20170209,0.33532631,13.140539,0.230689682602816
215466,20180207,0.37872157,13.137894,0.24468085106382978
215466,20190220,0.41931239,13.077115,0.2656194216351303
215466,20200219,0.48523304,12.837881,0.32854209445585214
215466,20210217,0.45494303,12.774807,0.30724540528462096
216085,20160304,0.25158364,12.092792,0.1297401490158283
216085,20170303,0.20942734,12.402655,0.12258167670415178
216085,20180302,0.25288138,12.010088,0.13369525584410324
216085,20190304,0.29611847,12.219216,0.16199953714417958
216085,20200305,0.41822392,12.085294,0.28023764152000896
216228,20160222,0.31358594,13.480571,0.23676893004304056
216228,20170217,0.50172049,12.787766,0.3706785687268326
216228,20180216,0.48659095,12.776187,0.3652775918453212
216228,20190222,0.2667498,13.375075,0.20361055952584947
216228,20200221,0.39887917,12.891603,0.29802997137565246
216228,20210219,0.25861791,13.434026,0.19208965433232447
216539,20160229,0.38683963,12.945331,0.2616870739508287
217346,20210219,0.51195031,12.509993,0.3172417185156039
225648,20160226,0.47329623,13.062098,0.3405074566822792
225648,20170228,0.51526028,13.216518,0.37960822484487167
225648,20180226,0.43257001,13.046737,0.31231925968768076
225648,20190219,0.79455179,13.333777,0.5879080725559276
225648,20200225,0.43950751,12.954288,0.3069740670866242
225648,20210219,0.40517667,13.024186,0.27001795332136447
230557,20160224,0.30101353,13.699199,0.20331809077510296
230557,20170222,0.32327443,13.369148,0.20547871132403994
230557,20180220,0.30638835,13.287144,0.2057491515803663
230557,20190215,0.32616326,13.325637,0.2175547303915985
230557,20200212,0.22969159,13.685125,0.16310662257574404
230557,20210212,0.25822175,13.1795,0.1772648412159614
275053,20200311,0.48543695,12.376039,0.3490794437250155
275053,20210310,0.34908286,12.68709,0.25520376425552277
276209,20160314,0.075013898,14.005218,0.054257278148018236
276209,20170313,0.14476292,12.797153,0.1036533250895601
276209,20180315,0.14511983,12.86648,0.10310323845581773
276209,20190228,0.15521201,12.886991,0.11021307861866275
277135,20160229,0.518978,12.522583,0.3689011294438689
277135,20170228,0.5043273,12.518816,0.34997844335674977
277135,20180226,0.54560333,12.544585,0.3840945463498707
277135,20190228,0.66391647,12.472414,0.4771589486858573
277135,20200220,0.51690185,12.204051,0.336494340776996
277135,20210224,0.49232045,12.475955,0.33236812287548784
277375,20160826,0.22743683,12.301728,0.1360375958446698
277375,20170901,0.22365302,12.367303,0.13572439284992346
277509,20160229,0.30642116,13.251258,0.2209636340377034
277509,20170228,0.47153202,12.923281,0.3320644691018061
277509,20180228,0.48838761,13.03353,0.3347486486878143
277509,20190228,0.44733268,13.034904,0.2978772629995951
277509,20200227,0.46067643,12.797683,0.30359344238164454
277509,20210225,0.49203211,12.673266,0.3309604096415636
277595,20160216,0.70836705,12.974311,0.5056528168678147
277595,20170228,0.60319781,13.1094,0.43985858751952644
277595,20180228,0.70802975,12.885874,0.5208242912449437
277948,20160210,0.24749255,12.660937,0.18134545216194367
277948,20170214,0.26475322,12.711144,0.1924708706719924
277948,20180207,0.33056611,12.950065,0.22595274087039544
277948,20190206,0.47964057,12.707596,0.3429569121406747
277948,20200212,0.47188359,12.411423,0.33209719377871255
277948,20210210,0.3615109,12.352197,0.2515395958018909
278166,20160621,0.38697737,12.837857,0.29946640531416746
278166,20170613,0.40958473,12.797212,0.32236654972978096
278166,20180530,0.42976159,12.702259,0.33813400125234816
278166,20190529,0.39290601,12.793084,0.30752396045581465
278166,20200527,0.32377866,12.878729,0.23243095433415367
278166,20210528,0.28678772,12.477435,0.1857648166526707
310056,20170113,0.38834953,11.808345,0.24438674201924543
310056,20171229,0.32293451,11.794157,0.19528238861195335
310158,20160226,0.94756782,13.489869,0.67741636548976
310158,20170228,0.71785015,13.623688,0.5078581842067319
310158,20180227,0.77651471,13.42346,0.5464535265662015
310158,20190227,0.70063102,13.568123,0.4860070815742884
310158,20200226,0.64874101,13.253999,0.4583200444145198
310158,20210225,0.61665386,13.459252,0.451133449392561
310354,20160825,0.51082468,12.855398,0.4968422525848043
310354,20170828,0.58630455,12.580425,0.5239432630808808
310354,20180828,0.62490433,12.660782,0.5643340857787811
310568,20161116,0.31939554,12.929274,0.23407402591069426
310568,20171114,0.33910701,12.830839,0.24638958329586533
310764,20160211,0.40754327,13.594462,0.28759640102827766
310764,20170209,0.2481744,13.247591,0.17421602787456447
310764,20180208,0.32177019,13.007967,0.21930465803093657
310764,20190207,0.36397052,12.98202,0.25335163095112423
310764,20200206,0.25451568,13.378432,0.19892462529297067
310764,20210211,0.28173545,13.202981,0.20935917379150634
313143,20160601,0.62891799,12.888675,0.45227163708627427
